utterance_id,,sad,Excited,Sympathetic,Frustrated,Impolite,Satisfied,Polite
Man002_Woman002_Transcription_0042,0.636873,0,0,0,0,0,0
Man002_Woman002_Transcription_0043,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0044,0.608508,0,0,0,0,0,0
Man002_Woman002_Transcription_0045,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0046,0,0,0,0.707602,0,0,0
Man002_Woman002_Transcription_0047,0.569496,0,0,0.773674,0,0,0
Man002_Woman002_Transcription_0048,0,0,0,0.700861,0,0,0
Man002_Woman002_Transcription_0049,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0050,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0051,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0052,0,0,0,0,0,0.875,0
Man002_Woman002_Transcription_0053,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0054,0,0,0,0.775113,0,0,0
Man002_Woman002_Transcription_0055,0,0.769479,0,0,0,0,0
Man002_Woman002_Transcription_0056,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0057,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0058,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0059,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0060,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0061,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0062,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0063,0,0.681883,0,0,0,0,0
Man002_Woman002_Transcription_0064,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0065,0,0,0,0,0,0,1.0
Man002_Woman002_Transcription_0066,0,0,0,0.633473,0.878941,0,0
Man002_Woman002_Transcription_0067,0,0.701181,0,0,0,0,0
Man002_Woman002_Transcription_0068,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0069,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0070,0,0,0.732631,0,0,0,0
Man002_Woman002_Transcription_0071,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0072,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0073,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0074,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0075,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0076,0.564431,0,0,0,0,0,0
Man002_Woman002_Transcription_0077,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0078,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0079,0,0.625202,0,0,0,0,0
Man002_Woman002_Transcription_0080,0,0.5,0,0,0,0,0
Man002_Woman002_Transcription_0081,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0082,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0083,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0084,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0085,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0086,0.716442,0,0,0,0,0,0
Man002_Woman002_Transcription_0087,0,0.649191,0,0,0,0,0
Man002_Woman002_Transcription_0088,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0089,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0090,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0091,0,0,0.747843,0,0,0,0
Man002_Woman002_Transcription_0092,0.562899,0,0,0,0,0,0
Man002_Woman002_Transcription_0093,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0094,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0095,0,0,0,0.690046,0,0,0
Man002_Woman002_Transcription_0096,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0097,0,0.756921,0,0,0,0,0
Man002_Woman002_Transcription_0098,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0099,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0100,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0101,0,0.672044,0,0,0,0,0
Man002_Woman002_Transcription_0102,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0103,0.597229,0,0,0.631335,0,0,0
Man002_Woman002_Transcription_0104,0,0.556451,0,0,0,0,0
Man002_Woman002_Transcription_0105,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0106,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0107,0,0.651632,0,0,0,0,0
Man002_Woman002_Transcription_0108,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0109,0,0.731324,0,0,0,0,0
Man002_Woman002_Transcription_0110,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0111,0,0.725203,0,0,0,0,0
Man002_Woman002_Transcription_0112,0.554328,0,0,0.5,0,0,0
Man002_Woman002_Transcription_0113,0,0,0,0.533538,0.867926,0,0
Man002_Woman002_Transcription_0114,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0115,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0116,0.641309,0,0,0.582431,0.919885,0,0
Man002_Woman002_Transcription_0117,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0118,0,0.616173,0,0,0,0,0
Man002_Woman002_Transcription_0119,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0120,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0121,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0122,0,0.749907,0,0,0,0,0
Man002_Woman002_Transcription_0123,0.578361,0,0,0,0,0,0
Man002_Woman002_Transcription_0124,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0125,0,0.647254,0,0,0,0,0
Man002_Woman002_Transcription_0126,0.813109,0,0,0.545137,0,0,0
Man002_Woman002_Transcription_0127,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0128,0,0,0,0.703284,0,0,0
Man002_Woman002_Transcription_0129,0,0.66211,0,0,0,0,0
Man002_Woman002_Transcription_0130,0.579229,0,0,0,0,0,0
Man002_Woman002_Transcription_0131,0.527184,0,0,0.693895,0,0,0
Man002_Woman002_Transcription_0132,0.625247,0,0,0,0,0,0
Man002_Woman002_Transcription_0133,0.717974,0,0,0,0,0,0
Man002_Woman002_Transcription_0134,0.669024,0,0,0,0,0,0
Man002_Woman002_Transcription_0135,0.628037,0,0,0,0,0,0
Man002_Woman002_Transcription_0136,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0137,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0138,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0139,0,0.596296,0,0,0,0,0
Man002_Woman002_Transcription_0140,0.588685,0,0,0.602146,0,0,0
Man002_Woman002_Transcription_0141,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0142,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0143,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0144,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0145,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0146,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0147,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0148,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0149,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0150,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0151,0.613259,0,0,0,0,0,0
Man002_Woman002_Transcription_0152,0,0.758813,0,0,0,0,0
Man002_Woman002_Transcription_0153,0,0,0,0,0,0.713547,0.689217
Man002_Woman002_Transcription_0154,0.651319,0,0,0.733146,0,0,0
Man002_Woman002_Transcription_0155,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0156,0,0,0,0.574665,0.897673,0,0
Man002_Woman002_Transcription_0157,0.610455,0,0,0,0,0,0
Man002_Woman002_Transcription_0158,0,0.69598,0,0,0,0,0
Man002_Woman002_Transcription_0159,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0160,0,0.722348,0,0,0,0,0
Man002_Woman002_Transcription_0161,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0162,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0163,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0164,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0165,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0166,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0167,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0168,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0169,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0170,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0171,0.584834,0,0,0.557813,0.827855,0,0
Man002_Woman002_Transcription_0172,0,0.583854,0,0,0,0,0
Man002_Woman002_Transcription_0173,0,0.705321,0,0,0,0,0
Man002_Woman002_Transcription_0174,0,0.660282,0,0,0,0,0
Man002_Woman002_Transcription_0175,0,0,0,0,0.879994,0,0
Man002_Woman002_Transcription_0176,0,0,0,0.718306,0,0,0
Man002_Woman002_Transcription_0177,0.681871,0,0,0.515097,0.862959,0,0
Man002_Woman002_Transcription_0178,0,0.780865,0,0,0,0,0
Man002_Woman002_Transcription_0179,0,0.522553,0,0,0,0,0
Man002_Woman002_Transcription_0180,0.565512,0,0,0.544884,0,0,0
Man002_Woman002_Transcription_0181,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0182,0,0,0,0.587323,0,0,0
Man002_Woman002_Transcription_0183,0.595186,0,0,0.5,0,0,0
Man002_Woman002_Transcription_0184,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0185,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0186,0,0,0.733504,0,0,0,0
Man002_Woman002_Transcription_0187,0,0,0,0.506315,0,0,0
Man002_Woman002_Transcription_0188,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0189,0,0,0,0.573661,0,0,0
Man002_Woman002_Transcription_0190,0.571308,0,0,0,0,0,0
Man002_Woman002_Transcription_0191,0,0,0,0.765705,0.806239,0,0
Man002_Woman002_Transcription_0192,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0193,0,0,0,0.624741,0.716279,0,0
Man002_Woman002_Transcription_0194,0,0.710256,0,0,0,0,0
Man002_Woman002_Transcription_0195,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0196,0,0,0,0.71358,0,0,0
Man002_Woman002_Transcription_0197,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0198,0,0,0,0.658762,0.907149,0,0
Man002_Woman002_Transcription_0199,0,0,0,0.553563,0,0,0
Man002_Woman002_Transcription_0200,0,0.779927,0,0,0,0,0
Man002_Woman002_Transcription_0201,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0202,0,0,0,0.739994,0,0,0
Man002_Woman002_Transcription_0203,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0204,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0205,0.631685,0,0,0,0,0,0
Man002_Woman002_Transcription_0206,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0207,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0208,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0209,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0210,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0211,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0212,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0213,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0214,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0215,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0216,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0217,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0218,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0219,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0220,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0221,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0222,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0223,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0224,0,0,0,0,0,0.662841,0
Man002_Woman002_Transcription_0225,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0226,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0227,0.556611,0,0,0,0,0,0
Man002_Woman002_Transcription_0228,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0229,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0230,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0231,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0232,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0233,0,0,0,0.670972,0,0,0
Man002_Woman002_Transcription_0234,0,0.610799,0,0,0,0,0
Man002_Woman002_Transcription_0235,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0236,0,0,0,0.717092,0,0,0
Man002_Woman002_Transcription_0237,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0238,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0239,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0240,0,0,0,0.672193,0,0,0
Man002_Woman002_Transcription_0241,0,0,0,0.88948,0.775145,0,0
Man002_Woman002_Transcription_0242,0,0,0,0.576984,0,0,0
Man002_Woman002_Transcription_0243,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0244,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0245,0.607987,0,0,0.512244,0,0,0
Man002_Woman002_Transcription_0246,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0247,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0248,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0249,0,0,0,0.587454,0.897633,0,0
Man002_Woman002_Transcription_0250,0,0,0,0,0,0.875,0
Man002_Woman002_Transcription_0251,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0252,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0253,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0254,0,0.780186,0,0,0,0,0
Man002_Woman002_Transcription_0255,0,0.547762,0,0,0,0,0
Man002_Woman002_Transcription_0256,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0257,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0258,0,0.636037,0,0,0,0,0
Man002_Woman002_Transcription_0259,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0260,0,0.724467,0,0,0,0,0
Man002_Woman002_Transcription_0261,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0262,0.524996,0,0,0,0,0,0
Man002_Woman002_Transcription_0263,0,0,0,0,0.867705,0,0
Man002_Woman002_Transcription_0264,0.872289,0,0,0.699314,0,0,0
Man002_Woman002_Transcription_0265,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0266,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0267,0,0,0,0.763978,0,0,0
Man002_Woman002_Transcription_0268,0.604952,0,0,0.636859,0,0,0
Man002_Woman002_Transcription_0269,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0270,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0271,0,0.776595,0,0,0,0.590128,0
Man002_Woman002_Transcription_0272,0,0.646264,0,0,0,0,0
Man002_Woman002_Transcription_0273,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0274,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0275,0,0,0,0.732709,0.804184,0,0
Man002_Woman002_Transcription_0276,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0277,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0278,0,0.789603,0,0,0,0,0
Man002_Woman002_Transcription_0279,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0280,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0281,0,0,0,0,0,0,0
Man002_Woman002_Transcription_0282,0.792285,0,0,0.589319,0,0,0
Man002_Woman002_Transcription_0283,0,0,0,0.5,0,0,0
Man002_Woman002_Transcription_0284,0,0.604792,0,0,0,0,0
Man002_Woman002_Transcription_0285,0,0.62129,0,0,0,0.537545,0
Man002_Woman002_Transcription_0286,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0001,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0002,0,0.593485,0,0,0,0,0
Man003_Woman003_Transcription_0003,0,0.723763,0,0,0,0,0
Man003_Woman003_Transcription_0004,0.61001,0,0,0,0,0,0
Man003_Woman003_Transcription_0005,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0006,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0007,0,0.940746,0,0,0,0,0
Man003_Woman003_Transcription_0008,0,0.550957,0,0,0,0,0
Man003_Woman003_Transcription_0009,0,0.75706,0,0,0,0,0
Man003_Woman003_Transcription_0010,0,0.87574,0,0,0,0,0
Man003_Woman003_Transcription_0011,0,0.658422,0,0,0,0,0
Man003_Woman003_Transcription_0012,0,0,0,0,0.908615,0,0
Man003_Woman003_Transcription_0013,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0014,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0015,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0016,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0017,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0018,0,0,0.803371,0,0,0,0
Man003_Woman003_Transcription_0019,0.559729,0,0,0,0,0,0
Man003_Woman003_Transcription_0020,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0021,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0022,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0023,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0024,0,0.843503,0,0,0,0,0
Man003_Woman003_Transcription_0025,0,0.58306,0,0,0,0.948385,0
Man003_Woman003_Transcription_0026,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0027,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0028,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0029,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0030,0.644949,0,0,0.944558,0.649908,0,0
Man003_Woman003_Transcription_0031,0,0,0,0.717951,0,0,0
Man003_Woman003_Transcription_0032,0,0,0,0.69786,0,0,0
Man003_Woman003_Transcription_0033,0,0,0,0,0,0,0.9
Man003_Woman003_Transcription_0034,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0035,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0036,0.970071,0,0,0,0,0,0
Man003_Woman003_Transcription_0037,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0038,0,0,0,0,0,0,1.0
Man003_Woman003_Transcription_0039,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0040,0,0.531796,0,0,0,0,0
Man003_Woman003_Transcription_0041,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0042,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0043,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0044,0,0.677096,0,0,0,0,0
Man003_Woman003_Transcription_0045,0,0,0,0,0,0.813553,0
Man003_Woman003_Transcription_0046,0,0,0,0,0,0.525834,0
Man003_Woman003_Transcription_0047,0,0,0,0.545224,0,0,0
Man003_Woman003_Transcription_0048,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0049,0,0,0,0.930672,0.755957,0,0
Man003_Woman003_Transcription_0050,0.6875,0,0,0,0,0,0
Man003_Woman003_Transcription_0051,0,0,0,0.758077,0,0,0
Man003_Woman003_Transcription_0052,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0053,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0054,0,0,0,0.649632,0,0,0
Man003_Woman003_Transcription_0055,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0056,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0057,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0058,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0059,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0060,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0061,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0062,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0063,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0064,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0065,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0066,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0067,0.621446,0,0,0,0,0,0
Man003_Woman003_Transcription_0068,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0069,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0070,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0071,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0072,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0073,0,0.5,0,0,0,0,0
Man003_Woman003_Transcription_0074,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0075,0.595188,0,0,0.556515,0,0,0
Man003_Woman003_Transcription_0076,0.538735,0,0,0,0,0,0
Man003_Woman003_Transcription_0077,0,0.658224,0,0,0,0,0
Man003_Woman003_Transcription_0078,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0079,0,0.679405,0,0,0,0.71556,0
Man003_Woman003_Transcription_0080,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0081,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0082,0,0,0,0.744739,0.842304,0,0
Man003_Woman003_Transcription_0083,0,0,0,0.741563,0.545446,0,0
Man003_Woman003_Transcription_0084,0,0,0,0,0,0,0.612856
Man003_Woman003_Transcription_0085,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0086,0.535565,0,0,0,0,0,0
Man003_Woman003_Transcription_0087,0,0,0,0.755342,0,0,0
Man003_Woman003_Transcription_0088,0.591249,0,0,0,0,0,0
Man003_Woman003_Transcription_0089,0,0.737314,0,0,0,0,0
Man003_Woman003_Transcription_0090,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0091,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0092,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0093,0,0,0,0,0,0,1.0
Man003_Woman003_Transcription_0094,0.57341,0,0,0.713679,0,0,0
Man003_Woman003_Transcription_0095,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0096,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0097,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0098,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0099,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0100,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0101,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0102,0,0.672131,0,0,0,0,0
Man003_Woman003_Transcription_0103,0,0,0,0,0,0.606752,0.721649
Man003_Woman003_Transcription_0104,0,0.657789,0,0,0,0,0
Man003_Woman003_Transcription_0105,0,0.518459,0,0,0,0.537,0
Man003_Woman003_Transcription_0106,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0107,0,0.660226,0,0,0,0,0
Man003_Woman003_Transcription_0108,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0109,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0110,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0111,0.810704,0,0,0,0,0,0
Man003_Woman003_Transcription_0112,0.619384,0,0,0,0,0,0
Man003_Woman003_Transcription_0113,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0114,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0115,0,0.567238,0,0,0,0,0
Man003_Woman003_Transcription_0116,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0117,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0118,0.551849,0,0,0,0,0,0
Man003_Woman003_Transcription_0119,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0120,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0121,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0122,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0123,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0124,0,0.517572,0,0,0,0,0
Man003_Woman003_Transcription_0125,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0126,0,0.649897,0,0,0,0,0
Man003_Woman003_Transcription_0127,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0128,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0129,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0130,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0131,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0132,0,0,0,0.772539,0,0,0
Man003_Woman003_Transcription_0133,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0134,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0135,0.513434,0,0,0,0,0,0
Man003_Woman003_Transcription_0136,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0137,0.625199,0,0,0,0,0,0
Man003_Woman003_Transcription_0138,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0139,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0140,0,0,0,0,0,0,0
Man003_Woman003_Transcription_0141,0,0.768528,0,0,0,0,0
Man003_Woman003_Transcription_0142,0,0,0,0,0,0,0
